Wall time,Step,Value
1626428795.1014364,173,0.07628971338272095
1626428930.476781,245,0.07110776752233505
1626428947.5984335,260,0.07128500938415527
1626429111.1049447,403,0.06761262565851212
1626429226.431779,482,0.06701305508613586
1626429285.6619911,534,0.065877765417099
1626429293.287983,541,0.06637360900640488
1626429312.1218169,557,0.06583182513713837
1626429430.6935863,638,0.0656379908323288
1626429572.880264,765,0.06360437721014023
1626429617.7464063,805,0.06366384774446487
1626429702.7242095,858,0.06352119892835617
1626429712.4939039,867,0.06169044226408005
1626429913.5470822,1027,0.061955273151397705
1626429963.373271,1072,0.060673803091049194
1626430007.8523128,1112,0.06045276299118996
1626430030.8408504,1133,0.06021127849817276
1626430067.4750762,1165,0.05939699336886406
1626430090.4890125,1185,0.06081172451376915
1626430130.7347069,1219,0.06024565175175667
1626430214.5910044,1272,0.06006941199302673
1626430381.1621568,1418,0.05973227694630623
1626430452.6841238,1458,0.05880489572882652
1626430453.7201385,1459,0.05775047093629837
1626430495.2267423,1495,0.05796963348984718
1626430576.829429,1566,0.05808166041970253
1626430759.5284486,1703,0.0576631985604763
1626430967.2398674,1861,0.05687977001070976
1626431077.9796321,1961,0.057071294635534286
1626431380.3779898,2210,0.05558742582798004
1626431658.3885722,2437,0.05458026006817818
1626431714.2914076,2463,0.05511907860636711
1626431717.6342063,2466,0.054417818784713745
1626431776.8511186,2518,0.05463140830397606
1626431847.7085497,2579,0.055495284497737885
1626431871.5101767,2600,0.05315942317247391
1626431903.2271247,2628,0.053839802742004395
1626431992.8954215,2685,0.05337884649634361
1626432003.4432654,2694,0.054057855159044266
1626432029.9364154,2718,0.05348730832338333
1626432089.3922527,2769,0.05259859189391136
1626432176.253551,2845,0.052117619663476944
1626432221.474196,2862,0.05288863554596901
1626432348.1309745,2974,0.0520286038517952
1626432497.552826,3085,0.05184708908200264
1626432519.1231403,3105,0.05244693532586098
1626432520.4549918,3106,0.0534793920814991
1626432643.587398,3218,0.05188247561454773
1626432670.3456855,3242,0.05217839032411575
1626432875.685374,3405,0.052511267364025116
1626432997.235358,3492,0.05164462700486183
1626433007.6706195,3501,0.05274432897567749
1626433038.6924736,3527,0.051625125110149384
1626433139.2749627,3617,0.050801753997802734
1626433190.3791177,3662,0.050429437309503555
1626433198.2230685,3669,0.05081593990325928
1626433200.7734604,3672,0.05261807516217232
1626433248.550522,3691,0.05025685578584671
1626433426.9896414,3849,0.04954645782709122
1626433514.1896777,3903,0.05036863312125206
