Wall time,Step,Value
1626428883.9526231,1,0.0005499999970197678
1626429142.6818361,2,0.0006000000284984708
1626429400.904822,3,0.0006500000017695129
1626429656.0088582,4,0.000699999975040555
1626429905.775638,5,0.000750000006519258
1626430160.7377868,6,0.0007999999797903001
1626430418.1378374,7,0.0008500000112690032
1626430678.6532998,8,0.0008999999845400453
1626430939.0626063,9,0.0009500000160187483
1626431194.8020473,10,0.0010000000474974513
1626431443.107546,11,0.0010499999625608325
1626431696.5068994,12,0.0010999999940395355
1626431956.0222702,13,0.0011500000255182385
1626432214.9871864,14,0.0012000000569969416
1626432470.5888584,15,0.0012499999720603228
1626432718.65403,16,0.0013000000035390258
1626432970.7221305,17,0.0013500000350177288
1626433227.348425,18,0.00139999995008111
1626433483.4147184,19,0.001449999981559813
1626433743.4741435,20,0.001500000013038516
1626433999.4209633,21,0.001550000044517219
1626434246.9017744,22,0.0015999999595806003
1626434500.4146552,23,0.0016499999910593033
1626434756.8203728,24,0.0017000000225380063
1626435013.4066892,25,0.0017500000540167093
1626435271.9978387,26,0.0017999999690800905
1626435524.9398339,27,0.0018500000005587935
1626435774.9141982,28,0.0019000000320374966
1626436029.4306765,29,0.0019499999471008778
1626436290.048074,30,0.0020000000949949026
1626436554.3045306,31,0.001967477612197399
1626436812.3556066,32,0.0019364916952326894
1626437064.7384553,33,0.0019069252302870154
1626437320.460666,34,0.001878672861494124
1626437578.049828,35,0.0018516401760280132
1626437838.3490815,36,0.0018257418414577842
1626438096.0514233,37,0.0018009006744250655
1626438352.7003813,38,0.0017770465929061174
1626438601.4735541,39,0.0017541160341352224
1626438859.8215666,40,0.001732050790451467
1626439119.590657,41,0.00171079789288342
1626439378.6270068,42,0.0016903085634112358
1626439635.3068213,43,0.001670538098551333
1626439890.7417006,44,0.0016514456365257502
1626440140.1175573,45,0.00163299310952425
1626440393.762517,46,0.0016151457093656063
1626440651.3420198,47,0.0015978709561750293
1626440913.2784898,48,0.0015811388147994876
1626441172.1212652,49,0.0015649215783923864
1626441427.1926258,50,0.0015491932863369584
1626441678.4154806,51,0.0015339299570769072
1626441932.995715,52,0.0015191090060397983
1626442192.7209063,53,0.0015047095948830247
1626442450.293758,54,0.0014907119330018759
1626442708.0318263,55,0.0014770978596061468
1626442959.5622034,56,0.0014638501452282071
1626443219.2397823,57,0.001450952491723001
1626443474.427746,58,0.0014383898815140128
1626443733.096363,59,0.0014261481119319797
1626443995.2691898,60,0.0014142135623842478
1626444246.7556558,61,0.0014025737764313817
1626444498.1565542,62,0.0013912166468799114
1626444752.871823,63,0.0013801311142742634
1626445014.252904,64,0.0013693063519895077
1626445274.040195,65,0.001358732464723289
1626445532.4448225,66,0.001348399673588574
1626445785.0465472,67,0.0013382992474362254
1626446039.282232,68,0.0013284223387017846
1626446298.8266184,69,0.0013187609147280455
1626446566.1949568,70,0.0013093072921037674
1626446830.1541839,71,0.0013000541366636753
1626447087.370726,72,0.0012909944634884596
1626447335.8819592,73,0.0012821215204894543
1626447589.1462262,74,0.0012734291376546025
1626447850.659398,75,0.0012649110285565257
1626448110.5682356,76,0.001256561721675098
1626448369.661678,77,0.0012483755126595497
1626448622.1830945,78,0.0012403473956510425
1626448872.0974464,79,0.0012324720155447721
1626449128.309775,80,0.0012247448321431875
1626449389.561005,81,0.0012171611888334155
1626449656.0086348,82,0.0012097167782485485
1626449917.9247136,83,0.001202407176606357
1626450168.3803267,84,0.0011952286586165428
1626450418.1454093,85,0.00118817703332752
1626450670.8507373,86,0.0011812488082796335
1626450930.9183571,87,0.001174440491013229
1626451190.8988528,88,0.0011677484726533294
1626451447.4834273,89,0.0011611694935709238
1626451701.4308136,90,0.0011547005269676447
1626451951.7075546,91,0.0011483385460451245
1626452206.5805602,92,0.0011420805240049958
1626452465.1329255,93,0.0011359236668795347
1626452724.2322898,94,0.001129865413531661
1626452980.2547052,95,0.001123902969993651
1626453230.4587896,96,0.0011180340079590678
1626453484.9463332,97,0.0011122559662908316
1626453742.956176,98,0.0011065666330978274
1626454001.5682886,99,0.0011009637964889407
1626454263.4692814,100,0.0010954451281577349
1626454513.9641888,101,0.0010900086490437388
1626454764.064084,102,0.0010846522636711597
1626455021.1123683,103,0.0010793741093948483
1626455278.7104766,104,0.0010741723235696554
1626455535.998637,105,0.00106904492713511
1626455790.8632796,106,0.001063990406692028
1626456038.6555738,107,0.0010590067831799388
1626456292.4029455,108,0.0010540925431996584
1626456551.6541634,109,0.001049246173352003
1626456812.449022,110,0.0010444659274071455
1626457070.435653,111,0.0010397505247965455
1626457325.9231396,112,0.0010350983357056975
1626457574.0505922,113,0.0010305080795660615
1626457827.7370894,114,0.0010259783593937755
1626458088.3543265,115,0.0010215078946202993
1626458344.5469048,116,0.0010170952882617712
1626458606.2906864,117,0.0010127393761649728
1626458856.319767,118,0.0010084389941766858
1626459109.2846956,119,0.0010041928617283702
1626459369.9447088,120,0.0010000000474974513
1626459629.5477848,121,0.0009958591545000672
1626459886.1796527,122,0.0009917693678289652
1626460141.1800082,123,0.0009877296397462487
1626460388.6011622,124,0.0009837388060986996
1626460640.4176848,125,0.0009797959355637431
1626460896.9774432,126,0.0009759000968188047
1626461154.235605,127,0.0009720503585413098
1626461411.1921587,128,0.0009682458476163447
1626461667.1686661,129,0.0009644856327213347
1626461916.4978247,130,0.0009607688989490271
1626465165.4468963,131,0.000957094831392169
1626465388.224972,132,0.0009534626151435077
1626465611.3645883,133,0.0009498713770881295
1626465833.4816766,134,0.0009463204187341034
1626466056.918175,135,0.0009428090415894985
1626466279.9193058,136,0.000939336430747062
1626466503.236629,137,0.0009359019459225237
1626466725.19036,138,0.000932504830416292
1626466948.1789217,139,0.0009291444439440966
1626467173.16657,140,0.0009258200880140066
1626467395.3871703,141,0.000922531180549413
1626467617.1944258,142,0.0009192771394737065
1626467839.5594623,143,0.0009160572080872953
1626468062.9263554,144,0.0009128709207288921
1626468286.3517358,145,0.0009097176371142268
1626468509.771929,146,0.0009065968333743513
1626468732.7172308,147,0.0009035079274326563
1626468956.9447236,148,0.0009004503372125328
1626469181.0261352,149,0.0008974235970526934
1626469408.3214805,150,0.0008944271830841899
1626469637.2758744,151,0.0008914605714380741
1626469862.4388094,152,0.0008885232964530587
1626470086.308285,153,0.0008856148924678564
1626470310.0933928,154,0.000882734835613519
1626470532.97428,155,0.00087988271843642
1626470757.6878576,156,0.0008770580170676112
1626470980.2309546,157,0.0008742603822611272
1626471202.1234012,158,0.0008714893483556807
1626471424.5767915,159,0.0008687445078976452
1626471649.3192675,160,0.0008660253952257335
1626471871.3122213,161,0.000863331719301641
1626472093.759457,162,0.0008606629562564194
1626472315.4650683,163,0.0008580188150517642
1626472538.2609372,164,0.00085539894644171
1626472760.7660725,165,0.0008528028847649693
1626472982.5883482,166,0.0008502302807755768
1626473204.9436586,167,0.0008476809016428888
1626473427.0564945,168,0.0008451542817056179
1626473649.6153028,169,0.0008426500717177987
1626473874.7759852,170,0.0008401680388487875
1626474097.884049,171,0.0008377078338526189
1626474322.1975963,172,0.0008352690492756665
1626474546.7645397,173,0.0008328515104949474
1626474769.3722053,174,0.0008304548100568354
1626474992.0376518,175,0.0008280786569230258
1626475216.410505,176,0.0008257228182628751
1626475439.19728,177,0.0008233869448304176
1626475662.7852647,178,0.0008210708037950099
1626475886.1419141,179,0.0008187741041183472
1626476111.7690547,180,0.000816496554762125
1626476334.451682,181,0.0008142379228956997
1626476556.1576,182,0.0008119979174807668
1626476778.0857687,183,0.0008097763056866825
1626477000.676098,184,0.0008075728546828032
1626477222.7800508,185,0.0008053872734308243
1626477446.090489,186,0.0008032193291001022
1626477670.1006203,187,0.0008010687888599932
1626477893.366238,188,0.0007989354780875146
1626478118.0023036,189,0.000796819047536701
1626478345.8830116,190,0.0007947194389998913
1626478569.1063168,191,0.0007926362450234592
1626478791.8765383,192,0.0007905694073997438
1626479017.7435403,193,0.0007885186350904405
1626479242.3702128,194,0.0007864837534725666
1626479465.5665712,195,0.0007844645297154784
1626479688.9954143,196,0.0007824607891961932
1626479913.1765203,197,0.0007804723572917283
1626480139.3652074,198,0.000778498942963779
1626480367.525494,199,0.0007765404297970235
1626480597.1970344,200,0.0007745966431684792
1626480822.5345263,201,0.0007726674084551632
1626481045.9606025,202,0.000770752492826432
1626481270.5289326,203,0.0007688517216593027
1626481493.0938818,204,0.0007669649785384536
1626481715.9751575,205,0.0007650920306332409
1626481938.8460019,206,0.000763232761528343
1626482160.8863137,207,0.0007613869966007769
1626482382.8505867,208,0.0007595545030198991
1626482604.8779218,209,0.0007577352225780487
1626482829.320467,210,0.000755928922444582
1626483052.7830799,211,0.0007541355444118381
1626483276.0780346,212,0.0007523547974415123
1626483499.6373339,213,0.000750586623325944
1626483722.3743591,214,0.0007488308474421501
1626483946.7591174,215,0.000747087353374809
1626484169.5478666,216,0.0007453559665009379
1626484392.7810402,217,0.000743636570405215
1626484617.3280253,218,0.0007419290486723185
1626484841.8594959,219,0.0007402332266792655
1626485068.012959,220,0.0007385489298030734
1626485292.6218152,221,0.0007368760998360813
1626485515.8832858,222,0.0007352146203629673
1626485738.5167127,223,0.0007335643167607486
1626485962.5570095,224,0.0007319250726141036
1626486187.0921192,225,0.0007302967715077102
1626486409.4861693,226,0.0007286792388185859
1626486633.1489258,227,0.0007270724745467305
1626486857.328522,228,0.0007254762458615005
1626487082.2110693,229,0.0007238904945552349
1626487308.8737736,230,0.0007223151042126119
1626487531.526107,231,0.0007207499584183097
1626487756.1611228,232,0.0007191949407570064
1626487978.6630182,233,0.0007176499348133802
1626488202.6245499,234,0.0007161148823797703
1626488426.4382508,235,0.0007145896088331938
1626488649.6160254,236,0.0007130740559659898
1626488872.8174157,237,0.0007115680491551757
1626489095.4531753,238,0.0007100715884007514
1626489318.408357,239,0.000708584557287395
1626489542.592993,240,0.0007071067811921239
1626489765.8793986,241,0.0007056382019072771
1626489988.183531,242,0.0007041787612251937
1626490208.476517,243,0.000702728342730552
1626490431.0900068,244,0.0007012868882156909
1626490654.2981436,245,0.0006998542230576277
1626490876.069931,246,0.0006984302890487015
1626491100.2052588,247,0.0006970150279812515
1626491326.3000498,248,0.0006956083234399557
1626491550.734884,249,0.0006942101172171533
1626491775.4140553,250,0.0006928203511051834
1626491998.5074806,251,0.0006914388504810631
1626492221.5430534,252,0.0006900655571371317
1626492444.6878724,253,0.000688700471073389
1626492668.526071,254,0.0006873434176668525
1626492891.396752,255,0.000685994338709861
1626493115.4333503,256,0.0006846531759947538
1626493336.7646446,257,0.00068331987131387
1626493559.9421878,258,0.0006819943664595485
1626493783.613009,259,0.0006806764868088067
1626494007.6596715,260,0.0006793662323616445
1626494231.427367,261,0.0006780634867027402
1626494455.1771603,262,0.0006767682498320937
1626494677.6936195,263,0.0006754804053343832
1626494901.2546434,264,0.000674199836794287
1626495126.1060805,265,0.0006729266024194658
1626495352.6061084,266,0.000671660469379276
1626495577.8066616,267,0.0006704014958813787
1626495801.9491742,268,0.0006691496237181127
1626496025.2255886,269,0.0006679046782664955
1626496251.7465568,270,0.0006666666595265269
1626496478.574907,271,0.0006654355092905462
1626496702.6019948,272,0.0006642111693508923
1626496926.029312,273,0.0006629935232922435
1626497148.3485281,274,0.0006617825711145997
1626497372.8509147,275,0.0006605782546103001
1626497595.2231662,276,0.0006593804573640227
1626497817.5473628,277,0.0006581891793757677
1626498040.9446375,278,0.0006570043042302132
1626498263.657177,279,0.0006558258319273591
1626498489.5110054,280,0.0006546536460518837
1626498713.092008,281,0.0006534877466037869
1626498937.105,282,0.0006523280753754079
1626499162.560159,283,0.0006511745159514248
1626499386.7376873,284,0.0006500270683318377
1626499610.2252803,285,0.0006488856743089855
1626499835.6244674,286,0.0006477502756752074
1626500059.7012906,287,0.0006466208142228425
1626500283.5225008,288,0.0006454972317442298
1626500509.504513,289,0.0006443794700317085
1626500736.7686841,290,0.0006432675290852785
1626500963.8353317,291,0.0006421612924896181
1626501189.0237358,292,0.0006410607602447271
1626501412.1230354,293,0.0006399658741429448
1626501635.9431708,294,0.0006388765759766102
1626501861.2362912,295,0.0006377928075380623
1626502089.1272182,296,0.0006367145688273013
1626502318.3326519,297,0.0006356417434290051
1626502543.3993673,298,0.000634574331343174
1626502766.08344,299,0.0006335122743621469
1626502991.2998788,300,0.0006324555142782629
1626503215.3788834,301,0.000631404051091522
1626503438.528165,302,0.0006303578265942633
1626503661.4762468,303,0.000629316782578826
1626503886.7904487,304,0.000628280860837549
